video_id,total_views,total_likes,total_comments,comments_disabled,ratings_disabled
Np0LMwqtOVM,469539,9372,1035,False,False
M2YwkAWg0_g,469432,24030,2450,False,False
TTogFxTu_vA,469200,4473,548,False,False
8gE6cek7F30,468838,29553,1544,False,False
ar8S6virCwM,467994,16667,868,False,False
qEEtzzi1EII,467804,19962,953,False,False
scI7dYdlzuY,467669,3140,831,False,False
6HOO1d3ltA8,467531,4028,4612,False,False
BQGpIPZx0qc,467230,2547,1326,False,False
F8JCh0owT4w,466497,10900,1613,False,False
zeO4C8e4pjw,466388,13783,1345,False,False
pwYa2LyCans,466288,22476,5693,False,False
G8gJ4RTBxcg,465893,111,59,False,False
OfHYnyllqec,465283,1623,343,False,False
_rBaHuQi9gQ,464699,22139,2024,False,False
aQzai9oXb-g,464544,17398,1077,False,False
jehMXPadHS0,464076,10358,865,False,False
pylyPL64uxk,462906,4598,506,False,False
SpdgahDp2Wg,462810,14667,8052,False,False
bYXM3uz1bjM,462594,12035,902,False,False
Zb0wnYnrMHg,462151,8902,1457,False,False
Sqbv7cCM5AI,462066,16375,2068,False,False
izwomieBwG0,462063,19654,2545,False,False
07Um1PY_P4o,461945,5063,758,False,False
mH-Sx0lEGjA,461918,14478,956,False,False
YfOHh5mt9SM,461540,46206,4678,False,False
KtlERZ5WnaU,460847,21236,1357,False,False
BO_g-ncp5wE,460673,6834,472,False,False
OPtomB--3Ss,460082,20268,1667,False,False
9qlF_9PNhJs,460046,20037,869,False,False
mmP1aHJjJ-U,460011,20216,957,False,False
zZ9FciUx6gs,459969,16399,1259,False,False
DTDnD3MYwuk,458952,2373,696,False,False
iZpxzfMkVzM,458830,15920,1769,False,False
97Gh0LRdKu4,458664,11649,832,False,False
htBvEmGPhAc,458649,23260,1459,False,False
MjSZs_uOWxg,458494,13227,777,False,False
OPbtnEXZ1H0,458354,10399,840,False,False
NIf8LjND67Y,458231,22063,2023,False,False
cPSpmSXNy_A,458155,30624,2065,False,False
_yiQHtBFYkg,458154,9852,1364,False,False
-txKpma65ZU,457513,5958,853,False,False
4E0Fhct08QM,457181,15082,1002,False,False
mNj27CgDAhQ,456543,8810,1292,False,False
AFC5RaH4xMg,455015,7556,252,False,False
kOsl3cmK3zg,453506,14494,916,False,False
G_Pu00NmJfg,453170,10802,1087,False,False
2RsVpR_X5hE,452811,49608,7885,False,False
1bSDtlARvPI,452749,11684,1120,False,False
deJYRvucj2w,451921,25869,6378,False,False
yQR3OCRZqTk,451759,3353,1051,False,False
VSVXhc5LlII,451675,7014,1833,False,False
Sbp8MmSc2kQ,451602,10960,1773,False,False
iNT-tPrz4OM,451523,3606,550,False,False
3bzlb22qTvE,451464,14193,1468,False,False
suqecwk9pdw,451399,3857,322,False,False
pi0ePRY7TSc,451381,3110,3095,False,False
5Smb3tZD1Qc,451356,3454,623,False,False
2X9eJF1nLiY,451309,17637,1946,False,False
iKjEoPA0LlY,450865,14285,850,False,False
3Sa8G-VR13Q,450201,5519,1407,False,False
jsnyz__pc5M,449565,25441,1108,False,False
zNZJNlx4P80,449100,10629,1794,False,False
EajOkkJ80uc,448835,5808,1202,False,False
geeTiovdXLQ,448585,14990,1713,False,False
nZM9Ko806Bg,448413,19857,2255,False,False
nCMGU846iTI,448169,11239,1207,False,False
4FkEYUPr2gg,448077,25703,3843,False,False
4LlQwTgB5Rc,447916,5736,466,False,False
SpC8U30Hnrs,447584,11983,923,False,False
_wNZbgBPz1Q,447473,21560,4475,False,False
EbuCLC_wVlM,447310,16829,541,False,False
yleuZbY8rKk,446704,4067,1154,False,False
3pCCjHDPq6U,446482,13124,3029,False,False
xfi2eRAokc8,445119,6832,484,False,False
B8R148hFxPw,444997,3723,391,False,False
nk3a7zq84Co,444370,24313,2559,False,False
9FVkXIj-wLQ,444366,24962,2074,False,False
phiDj5nlF5c,444303,12911,4828,False,False
bweX9_u7S0Y,444092,3240,1154,False,False
4sXyLTk0IAQ,443969,4783,721,False,False
7HIt7pA4WqY,443675,6434,1224,False,False
-mvfLtZTe3Q,443498,911,373,False,False
szs2GAYwMHo,443412,3563,147,False,False
3Zew8pLSlwQ,443354,4052,375,False,False
GhcqN2FDAnA,443202,6943,5547,False,False
SSM4cT0chPU,442726,15894,1383,False,False
Wv0MKHbtcQQ,442716,30499,15770,False,False
QXcbVHFE2bo,442698,14407,728,False,False
PaJCFHXcWmM,441712,12162,6058,False,False
ym4MWosKD6M,440684,4946,569,False,False
PWIp2GTZwCQ,440265,21629,4817,False,False
-VgOGzBcMIg,440020,11787,1495,False,False
osBrGeRCVqY,439956,3814,1409,False,False
WI06POju7UQ,439893,2865,2367,False,False
AJUiQU8-w8E,439441,14269,2874,False,False
M-Rl_kUU4vk,438733,11622,704,False,False
ZWGh7si0Y50,438167,4163,466,False,False
lWyRTOABEq4,438129,12054,1543,False,False
Gnxv9OH-giQ,438025,24398,1845,False,False
IfYRzxeMdGs,437979,17508,5397,False,False
aj_8zEqGh0M,437764,1519,264,False,False
-4s2MeUgduo,437732,49907,1479,False,False
sfMwXjNo3Rs,437576,7991,915,False,False
_ASpoeFRTZ0,437549,14992,2616,False,False
_suPAag6_i8,437541,8586,1869,False,False
SW3X7-gk8q0,437509,36907,4449,False,False
7Tivcf-zIOU,437294,20205,2284,False,False
p5HH2UfZ2wE,437271,6959,635,False,False
kavxsXhzD48,437193,36440,1218,False,False
faYA_upR_a0,437061,22452,1636,False,False
X58fcXjR-pg,436730,283,33,False,False
taxAD2LePy8,436638,37923,3963,False,False
7vLYNDTqpvQ,436619,1170,672,False,False
nk-_RJcWd4M,436505,25146,5421,False,False
H5Su_JEpDaE,436472,11716,856,False,False
JckuMy_aYso,436041,16998,16819,False,False
QAt8kU3TQfQ,435859,16174,1704,False,False
LHUKKrcXfJs,435619,11177,1013,False,False
lpFEpDPf490,435462,22345,1092,False,False
bnfwClgheF0,435451,9871,920,False,False
M84oouivF7k,435338,23194,1091,False,False
aHuIyhO7dtw,435210,4028,845,False,False
NkgW3SLLZgU,435057,7278,423,False,False
LeWtF5y9-6Q,434727,10366,814,False,False
OVnxBcS5qWo,434156,14685,2599,False,False
eAyxMv4IBH8,434036,6464,348,False,False
xejjA2AFO5I,433758,5407,724,False,False
PJ9jj08bR38,433450,2157,148,False,False
pqzopUurZPc,433420,2096,370,False,False
TN7LvuEpDIE,433362,32673,1187,False,False
oidnwPIeqsI,433320,12507,1415,False,False
Vfugwq2uoa0,433149,6626,938,False,False
CA6A3ZlGlH8,432969,7878,1891,False,False
LE7QEIy-6NE,432620,11667,1114,False,False
9fed80dZ5wM,432552,33331,5212,False,False
6ZJghIk7_VA,432285,7102,1938,False,False
bVMVxJJ7P8M,432140,14188,992,False,False
nUnJQWO4YJY,431944,23016,3762,False,False
ukqJTaHm-xc,431253,11416,523,False,False
5mar5AHglGI,431137,26604,1523,False,False
hbcH02YynOA,431052,22001,13643,False,False
3SqtO2VXsPI,430591,6045,434,False,False
Wff1pf2EdS4,430463,61444,4028,False,False
E7zFj4iUn0U,430321,7699,1912,False,False
-py2awmME8s,430232,15929,1128,False,False
GLrSJJRKrDU,430191,18712,1344,False,False
QSFmuI-DAK4,430113,7000,920,False,False
eNSN6qet1kE,429830,22885,3433,False,False
o7f1HVFpRPI,427929,13067,1007,False,False
kZYKnREz9Vo,427822,10812,1563,False,False
Wo5XO8Y8lzE,427263,13420,930,False,False
KRc50VFUsTk,427242,9377,3654,False,False
d2TrEsA3nzg,426969,20766,1312,False,False
l2StCpw8z-s,426790,13867,1570,False,False
7dKownfx75E,426322,4372,473,False,False
Kpxn9nl02qg,425995,11520,595,False,False
TxGmy416VRs,425943,46469,1003,False,False
bazp-LVqlK8,425904,9773,834,False,False
1HJkmKODN4Y,425866,2018,2497,False,False
U5nrrnAukwI,425705,1845,233,False,False
s3ChukSDGRU,425636,17124,1909,False,False
0Q0_xFYpYL4,425185,34078,2639,False,False
OCLaeBAkFAY,424293,24378,2785,False,False
v-vx6GpTBkc,424016,10527,1257,False,False
xgtLKeCkCiw,423976,6879,1875,False,False
LX0wFKvticI,423043,4630,629,False,False
LqF3QRp3VCE,423039,6332,1321,False,False
2afSbqlp5HU,422979,7408,1548,False,False
-NcG4L0pwvE,422918,19968,4757,False,False
CiaoTcPpbDE,421341,5587,464,False,False
WIp-QvvbsEw,421136,14674,4186,False,False
ZYXIAzqOgoY,419822,17602,2415,False,False
4Cc-U8uhXYk,419538,15745,2474,False,False
qETfaJXx22g,419510,18555,627,False,False
uljtvXrkdbc,419400,2357,450,False,False
wd_JwfXgFHk,419382,8073,1195,False,False
8uArRFr7_YY,418749,9267,997,False,False
svi8VheVPrc,418734,10234,2128,False,False
4wIBCoxuOJ0,418311,20551,1320,False,False
9Z26NYFJizI,417092,8528,1338,False,False
JJgiKhhpGvQ,416921,3156,2564,False,False
lzZadh-D8Tk,416772,2231,230,False,False
AcoALQl7jfA,415263,4192,631,False,False
1kEoS9WwpmA,414854,16969,1075,False,False
JrFiNSueT3Y,414562,2607,407,False,False
e5N_Tq1EtRQ,413615,6413,586,False,False
YyGq2vjv7Qs,413549,2948,1063,False,False
tFUKsthR-Ts,412812,5657,284,False,False
b9lb2x_OHOk,412649,9687,1670,False,False
1A_aWbz6D5A,412054,1655,615,False,False
HCIqTAFRkko,411736,5126,665,False,False
MtJFuT0KFq4,411705,16819,3650,False,False
SbnJwF7GrWg,411284,21003,2877,False,False
iXfHlch1Lso,410909,5193,615,False,False
NuhhbcLyWWo,410483,45662,4339,False,False
7FA21oJ3-hw,410327,13307,4620,False,False
aJ9XruZm_Hg,410282,11500,1392,False,False
kNg_RFDYpTw,410257,16592,1112,False,False
KQkkgD2p3Ow,410133,7726,1097,False,False
oaU82_uGTQg,409337,10183,654,False,False
nQtcl7kCkzg,409118,5296,939,False,False
rN7UMUQorRk,408504,10268,5136,False,False
gAcvbGuqG0Q,407199,5910,322,False,False
UXm1xHECZu0,406960,27175,2350,False,False
vKbyfdJXoDg,406769,6593,1253,False,False
80L97nV_vQc,406703,7906,571,False,False
wd8h1iND_ys,406438,31401,2781,False,False
RHzylDQ4wKE,406252,14826,1390,False,False
GKJQ5J1jXFw,406220,2285,1820,False,False
P85a37YTsuU,405789,5046,375,False,False
DJMyDoYkioY,405781,3802,2529,False,False
aDBMVKtcG2Q,405688,15661,1465,False,False
jpH-8HiMCRI,404986,16859,959,False,False
e2ExvdtmIyU,404417,2749,5180,False,False
5gZWna6RnCA,404058,2980,165,False,False
GSe7TFm1lBk,403941,4418,1051,False,False
lY_0mkYDZDU,403887,20780,1745,False,False
Dzr9f-rkjnw,403844,2484,1209,False,False
UYDAgS2Mr6M,403559,5577,2521,False,False
VvEGctiW7io,403529,8006,351,False,False
EMTo2UqcnGg,403229,4632,1960,False,False
wDl6MlgL8PM,402902,24427,1428,False,False
dyUJN3skBlU,402804,10086,667,False,False
Hu5FZYlCfc8,402706,20089,836,False,False
nGv8FK28g4s,402509,14694,1747,False,False
Gi56dSh8Fq8,402418,10070,2142,False,False
_6lGaYh71g4,402402,15946,2709,False,False
quouML5-UZI,402259,21968,2275,False,False
pzPtlmzwajA,402244,5140,4175,False,False
Nz0qoOgyWSQ,402199,2050,1643,False,False
I-xZz2OabW0,402081,3582,5251,False,False
sxQ0onDkFqQ,401996,6385,430,False,False
Syar32OLFNE,401678,12542,878,False,False
T7H7uH2t854,401625,33943,2507,False,False
lCuewNV_KyQ,401423,14428,2679,False,False
hwQSOGrBYcI,401330,8408,1131,False,False
3hn14sIQc6E,400997,1503,1063,False,False
v3Nv2R9Acec,400911,11665,925,False,False
DMT7EnJ_Kp8,400593,12801,1069,False,False
xDsMX18qSfE,400413,12830,2273,False,False
X2BfTXIwABo,400237,9618,2447,False,False
Y-R3QdTGeLg,399939,569,160,False,False
CTFZoz-mB5k,399851,16184,1757,False,False
7P-PNa0bxQg,399657,17756,1068,False,False
nVrkQyLS4oE,399330,28910,1517,False,False
q3j6708kzEY,398937,6792,444,False,False
_vrcsnkXCI8,398699,31855,5181,False,False
H4CkXh3FSo8,398429,17454,2075,False,False
2TfXp8KDvKw,398250,7148,539,False,False
SFxZb-GHbrQ,398127,9204,2758,False,False
-p2lhxUqMMQ,398058,17874,2103,False,False
_rPgJ_CgiZM,397776,2860,0,True,False
1DRhHMy-D4E,396970,2551,1107,False,False
hFay0SVFxVI,396857,7846,448,False,False
lHNmUUi6LzM,396832,3733,310,False,False
83paNSKdfNM,396791,8032,1534,False,False
q32oFOjlWh8,395883,4500,442,False,False
9sbnGfWaOwQ,395783,13816,1269,False,False
4hrrK3rXrR0,395698,11179,640,False,False
P21a5Uty-uc,395675,11469,777,False,False
VhexfxLPgTE,395473,11929,1796,False,False
uiZprtMUyCM,395229,2072,801,False,False
V1LBWKqQpfI,394975,14667,1830,False,False
ccQJq3gGt4o,394153,14138,1819,False,False
yW6ORWYn3g0,393742,11658,4863,False,False
oxd0unpN_Hw,393488,9370,310,False,False
4BiWtH0HywY,393366,1625,313,False,False
0tO_l_Ed5Rs,393265,16805,8480,False,False
WBxwX1myxqc,393218,9645,587,False,False
lXfHgFRkOqE,393170,7061,514,False,False
VY_77F8TXe8,392828,3332,2266,False,False
cDjYY7nW7cY,392655,15281,479,False,False
S0OICOBR19Q,392587,12701,1881,False,False
b3ofgTrsXPI,392500,28183,2922,False,False
_dhneCO4YEE,392482,5659,1311,False,False
aEM1Zelai1k,392184,18690,2576,False,False
dZWNPEC6SIw,392119,8472,324,False,False
QZTExTxX1uA,392117,22397,1416,False,False
tojsUHxmOrQ,392115,14933,834,False,False
XMdBA8KkQiY,392045,16668,1944,False,False
mNhxFzR25Rs,391853,11765,523,False,False
yko-YmuDm7E,391656,8076,359,False,False
CV0J3Bq3BIc,391639,7307,594,False,False
CfvTmIEN2Hc,391174,14169,418,False,False
NOciiz9WK5Y,390695,18203,1418,False,False
6VJYkH1WfKc,390622,3322,755,False,False
QWz3auJ78ik,390562,20538,1067,False,False
oRQ4cTsr3_c,390379,9839,736,False,False
MyEqfBkzESU,390261,9474,3207,False,False
ZLgE9FBOtTY,389963,11334,2177,False,False
cgYHbIEZWW8,389613,2430,2660,False,False
1HBvOZlvj_w,389465,2971,1565,False,False
0H-JHIGRRNM,389158,8265,1064,False,False
RxlSl-kG3qg,389001,27256,2662,False,False
_C14eXiZQWo,388955,11037,278,False,False
KHeAmpahI08,388048,11119,669,False,False
al2l6YLt7cg,387382,45656,4822,False,False
fp84YC6M-C0,387328,13118,642,False,False
KIEVOMxKWxc,387223,10504,1482,False,False
AU9I1MX0c2s,386991,9083,467,False,False
6mkLWGy6Y3k,386819,85113,5560,False,False
2NpetP71B1o,386697,13606,2654,False,False
2A4ZlxAk8dQ,386234,2780,1238,False,False
qInSq2g4nmk,386159,19104,1704,False,False
GCTyFp0PpHE,386090,10018,444,False,False
Jiia2IcFwqk,386062,2931,577,False,False
0EbFotkXOiA,385997,2695,1510,False,False
Lx_rI8ACqsc,385734,7305,724,False,False
VbunGI4fryc,385658,17304,7122,False,False
-39ysKKpE7I,385104,4028,1507,False,False
w-TSI1O4yGM,384829,4431,564,False,False
IYhwU5Q5mkA,384050,14184,1523,False,False
PcrVm1qEJyA,383330,23420,1534,False,False
YBgabneSziQ,383282,7731,646,False,False
PC1iHFQ0zEk,382791,22881,3359,False,False
6SjslBAJkJI,382766,13924,894,False,False
tUg-WLRdRv0,381361,9626,438,False,False
gB_7KBTfaw8,381190,4071,329,False,False
eMV_WNJkflM,380990,7622,414,False,False
U5EDORs8Jkk,380760,45444,3180,False,False
PUvVjWR3zTQ,380586,5585,594,False,False
qxVQ7ZEG1RU,380530,3836,2034,False,False
XIxZLrruFpg,380261,12021,2370,False,False
ESyJop31cmY,380230,32022,2231,False,False
YVfyYrEmzgM,380111,12095,705,False,False
dQLlS4l1UJk,380031,17639,927,False,False
X7flefV8tec,379918,4472,2066,False,False
Mp_lLZEEXVI,379449,18411,1087,False,False
-oCQn2VkStI,379176,18179,3973,False,False
5UL5wZJPLEg,379172,5794,360,False,False
zUrDUxh5xS0,379054,16597,1935,False,False
H7MRHuzCNvM,378924,7710,843,False,False
hivGryRKGvk,378901,11876,937,False,False
zy0b9e40tK8,378750,5642,675,False,False
lcvOVZ_ILrs,377906,1956,1001,False,False
rXbKeHAoA84,377833,27239,1453,False,False
qhuKvMRqsk8,377788,19222,1639,False,False
88kkrRv1UgI,377704,14359,2056,False,False
E9eAshaPvYw,377621,5168,697,False,False
gx3S73InQ04,376877,4524,833,False,False
inFGj1IyIwk,376858,3979,439,False,False
BL4dnvBytLA,376291,13256,959,False,False
ChqXsD5L8Ac,376264,5087,1263,False,False
w6rzRBHy1tk,376194,1357,2430,False,False
4FgV0yBZG6E,375897,8088,631,False,False
KQT32vW61eI,375663,15122,952,False,False
jQF5Q3773uk,374333,11580,1553,False,False
QzT0lJPLbdQ,374226,7155,1493,False,False
0MyCrMrkMFo,374012,17784,787,False,False
6d6SmcYcP_U,373594,3333,592,False,False
HbNYuOTaYFs,373332,13613,1508,False,False
nPtNK9kitO4,373253,14688,455,False,False
-3h4Xt9No9o,373184,8670,880,False,False
JYnNlHQzYTY,373105,11555,1097,False,False
g0xVbwXs9jo,372894,39649,4369,False,False
6GT7PrIIS5I,372823,6433,534,False,False
1oFQ76ctfS0,372465,8738,747,False,False
k_aT3jAK_QU,372262,3332,355,False,False
wA6_Z2X-ut8,372228,10666,530,False,False
P7WRXaxu1u4,372037,2518,1061,False,False
ZAQs-ctOqXQ,371683,9600,1385,False,False
HxuRKqGx0Ik,371677,5994,1298,False,False
JpR_JaVguBk,371531,11214,778,False,False
LK3Yz9UpP_A,371510,11614,1002,False,False
W8vXDp7NuFs,371401,22490,1137,False,False
yRCsqCC7PFg,371024,20419,1463,False,False
9bAiXJoNdy0,370481,28342,1450,False,False
wfkZ2gXl2ak,370464,5274,387,False,False
p2EY93WfBQk,370461,27945,2414,False,False
vxfJbW6KDp4,370450,11906,534,False,False
O4gJFUzmR8E,370239,7141,1280,False,False
OZv7qYZ43xQ,369565,24977,3109,False,False
D8mu5AgUsPs,369487,1770,160,False,False
kl_jxVID3PE,369260,26493,1179,False,False
NtmvX1T4cU0,369038,9034,1055,False,False
bPJjU2Mpujs,369007,3091,787,False,False
zFYFHQq6dgs,368859,7315,183,False,False
V4kfrZSejVc,368852,12958,1097,False,False
v85VNXT0Euk,368627,2021,654,False,False
KaTr8JC0hFA,368276,22148,2640,False,False
iU4J2FF23Do,368166,3175,581,False,False
k55Hm59emgw,368135,3306,393,False,False
EZXu7RxBR0Y,367974,6283,510,False,False
5n32F7mS6Kk,367012,26794,2109,False,False
uiA4B5Y63IQ,366814,4099,449,False,False
0I9vWjc9nao,366652,20829,1584,False,False
92HCNclQOYo,366408,8569,434,False,False
6kyXZGyso8M,366172,1880,933,False,False
5HOijUtExiM,366048,14742,1948,False,False
wamF2KUQKLA,365819,5985,589,False,False
BG0a04PX-zY,365455,2663,4834,False,False
1U1u5aKU3AY,365394,1814,1284,False,False
ife5Zij94_E,364986,15436,772,False,False
xyXscDJSHD0,364971,5085,1627,False,False
iatq3Rn4vsg,364914,10007,1143,False,False
7VC4zX1vDE4,364741,26937,3196,False,False
1huD-o3abV8,364273,3044,1059,False,False
1n4rqMnxaig,364182,3759,831,False,False
ydRw4zylmbw,363977,7714,387,False,False
U0Az4NHlzfc,363681,8601,829,False,False
i47zrx24dpY,363488,20900,1188,False,False
8jp3SxojXpU,362345,1456,0,True,False
sQEJ1fZhgUc,362275,23400,1319,False,False
LyyqqECQ1z4,362180,8226,462,False,False
1R0Xgq1bxZI,361852,12384,1556,False,False
pgkaAzDMEYA,361646,6514,251,False,False
LnA4DGoihak,361432,2981,296,False,False
UYZ1WjJI1NM,361213,5221,423,False,False
8gcUmiOlM1M,360896,4444,772,False,False
PHWAZNkqwN4,360539,16470,1515,False,False
5y0owYFTMno,360432,3899,436,False,False
eoBOueMfdcY,360158,3921,3806,False,False
PT2fxswWSpQ,359438,5238,1028,False,False
-R9F2_D76TE,359141,8950,1223,False,False
RUApBid9vnE,359135,17772,1539,False,False
mwpHSMv1pI4,359120,15130,1143,False,False
trW9rxpSBxA,359057,7478,732,False,False
1640fZpYBSY,358597,1211,593,False,False
gtprpculjrQ,357946,2378,492,False,False
D2UE_Gw7XpI,357439,22088,1755,False,False
obRG-2jurz0,357429,13341,1984,False,False
AuWwlxym68g,357299,13388,539,False,False
D818vkK10UQ,357054,11333,635,False,False
xi8u9DcC0_Q,356481,13367,2363,False,False
OWz3Fa_qK5Q,356113,30534,3325,False,False
AIrxDop0GCQ,356075,5627,361,False,False
8hYTPl7MkiA,356063,13234,734,False,False
mniFYSyH7HE,356012,9168,1571,False,False
g5CNiarSdbU,355961,7034,1089,False,False
Wpr2WvQn-kg,355917,7218,763,False,False
NBYL_QwYhjs,355279,11226,388,False,False
uYaN4OLxm08,355153,10936,441,False,False
FZiCWBplZ90,355131,29282,2474,False,False
YDyqnYhxTTw,354886,1002,112,False,False
YrVTJd6mvpE,354807,6326,326,False,False
g3IvVejktJE,354509,4088,373,False,False
pojXEFDFMw8,354451,4639,0,True,False
QsK6c2dRhv0,354281,3499,303,False,False
SmqLoqByhL0,354013,11346,1858,False,False
yExDk_Re0Kw,353484,24968,2271,False,False
STI2fI7sKMo,352770,4782,895,False,False
0Rt329xQUjM,352742,11503,1239,False,False
Mjl4OReUX-c,352667,8909,1013,False,False
O-aQA1HKctQ,352641,22173,1895,False,False
5y-tCo_v7pk,352319,0,1346,False,True
b33PN2NB2Do,352299,14843,1583,False,False
Vq5cYJ4vtvk,352090,12187,347,False,False
9TCdWhmtxCk,352048,20981,2250,False,False
xtR7m-Fl-F0,351991,29718,3496,False,False
HbKnEQdCjGg,351765,13453,444,False,False
kjbimjCQYdY,351717,3489,1196,False,False
Wl7V4LwkfQE,351539,11850,1007,False,False
F3eSaEHSCu0,351519,5979,161,False,False
RdAJZJd_O2E,350226,12727,1477,False,False
l0jGg-MUd-U,350202,30307,2786,False,False
6gFj1XJ6b5o,350069,13360,489,False,False
8UHMSVOHddE,349965,7305,306,False,False
lDyHwwSMRmM,349743,38,4,False,False
AB_u_kOSP8Y,349326,11755,815,False,False
J6iyX87SBP0,349102,3834,734,False,False
D7JorwX31CQ,348783,17791,1151,False,False
RF_7NIHp6Yo,348527,2407,1428,False,False
tKHC0X2EwAs,348192,10175,2299,False,False
JDkHmQEOkYo,348104,23899,1749,False,False
ceJcHUoO734,347988,7699,0,True,False
tfuZKI4sTp8,347611,1060,1332,False,False
kIHhVkkHV2k,347257,7430,992,False,False
AWtpYfjylCo,346931,5995,631,False,False
l3f_1zEEnR0,345869,29374,1996,False,False
ZzO8VAOJs4U,345372,2893,410,False,False
Mmn0zFalrD4,345371,6015,988,False,False
3baKe4B3eyI,345269,2707,374,False,False
v_CMMWCN5nQ,345180,17904,530,False,False
q260bjSiyq0,344951,15728,1045,False,False
sciODVQP43w,344792,1215,97,False,False
wNhYCsu3WWk,344767,3709,303,False,False
zFuOksI6AVg,344584,13445,1646,False,False
lRdsL1z7Ml4,344534,4511,433,False,False
GpbMbBNP-NI,344518,14891,1613,False,False
Bf22Vq5phKo,344358,4288,488,False,False
PSA-TnMwK9c,343957,2532,1124,False,False
mZpGOQ7tBKE,343860,6546,732,False,False
NtN98IkKxmk,343759,3079,292,False,False
kce7M5FJ5GM,343756,23438,1797,False,False
KiAdIPw_QCk,343524,2203,183,False,False
6VhU_T463sU,343273,4503,266,False,False
Ps-nEyvsCKY,342865,7820,439,False,False
ZP57Kn9eAAQ,342564,1209,71,False,False
yzJtC835sio,342260,7319,357,False,False
W-FxnLAnlGg,341643,2227,603,False,False
IgUlowmSeHo,341347,13991,1472,False,False
fLjXIFvafSE,341276,11571,1143,False,False
